answer_sheet_detail_id,answer_sheet_id,question_id,answer_id,no,answer_content,answer_file,answer_correct,created_at,updated_at,active_flag
371,16,6,,2,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
372,16,13,,3,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
373,16,10,,4,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
374,16,12,,5,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
375,16,11,,6,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
376,16,8,,7,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
377,16,14,,8,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
378,16,15,,9,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
379,16,9,,10,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
380,16,24,,11,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
381,16,29,,12,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
382,16,30,,13,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
383,16,17,,14,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
384,16,31,,15,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
385,16,33,,16,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
386,16,28,,17,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
387,16,23,,18,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
388,16,25,,19,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
389,16,32,,20,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
390,16,35,,21,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
391,16,27,,22,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
392,16,21,,23,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
393,16,22,,24,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
394,16,19,,25,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
395,16,20,,26,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
396,16,26,,27,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
397,16,18,,28,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
398,16,34,,29,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
399,16,16,,30,,,0,2013-10-17 04:47:52 UTC,2013-10-17 04:47:52 UTC,1
400,17,12,,1,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
401,17,7,,2,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
402,17,9,,3,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
403,17,6,,4,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
404,17,8,,5,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
405,17,15,,6,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
406,17,10,,7,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
407,17,11,,8,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
408,17,14,,9,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
409,17,13,,10,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
410,17,27,,11,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
411,17,28,,12,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
412,17,34,,13,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
413,17,23,,14,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
414,17,31,,15,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
415,17,30,,16,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
416,17,16,,17,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
417,17,32,,18,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
418,17,24,,19,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
419,17,21,,20,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
420,17,26,,21,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
421,17,18,,22,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
422,17,17,,23,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
423,17,22,,24,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
424,17,19,,25,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
425,17,20,,26,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
426,17,35,,27,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
427,17,33,,28,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
428,17,25,,29,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
429,17,29,,30,,,0,2013-10-17 05:22:50 UTC,2013-10-17 05:22:50 UTC,1
430,18,13,40,1,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
431,18,14,43,2,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
432,18,12,34,3,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
433,18,15,49,4,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
434,18,7,16,5,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
435,18,9,25,6,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
436,18,8,21,7,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
437,18,10,28,8,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
438,18,6,13,9,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
439,18,11,30,10,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
440,18,30,106,11,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
441,18,34,124,12,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
442,18,32,114,13,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
443,18,21,70,14,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
444,18,20,68,15,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
445,18,17,56,16,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
446,18,19,63,17,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
447,18,29,102,18,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
448,18,35,129,19,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
449,18,27,95,20,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
450,18,25,89,21,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
451,18,24,84,22,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
452,18,31,111,23,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
453,18,16,51,24,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
454,18,18,59,25,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
455,18,26,90,26,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
456,18,33,118,27,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
457,18,28,99,28,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
458,18,22,77,29,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
459,18,23,78,30,,,0,2013-10-17 08:02:32 UTC,2013-10-17 08:13:38 UTC,1
460,19,9,25,1,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
461,19,10,28,2,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
462,19,12,34,3,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
463,19,14,43,4,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
464,19,13,39,5,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
465,19,15,49,6,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
466,19,7,16,7,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
467,19,11,30,8,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
468,19,6,13,9,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
469,19,8,21,10,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
470,19,34,124,11,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
471,19,24,84,12,,,0,2013-10-17 08:03:13 UTC,2013-10-17 08:30:33 UTC,1
472,19,16,51,13,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
473,19,27,95,14,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
474,19,26,91,15,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
475,19,31,111,16,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
476,19,20,68,17,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
477,19,30,106,18,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
478,19,32,114,19,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
479,19,23,78,20,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
480,19,21,70,21,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
481,19,18,59,22,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
482,19,28,99,23,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
483,19,22,77,24,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
484,19,35,129,25,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
485,19,17,56,26,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
486,19,19,63,27,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
487,19,33,118,28,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
488,19,29,102,29,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
489,19,25,89,30,,,0,2013-10-17 08:03:14 UTC,2013-10-17 08:30:33 UTC,1
490,20,14,43,1,,,0,2013-10-17 08:03:39 UTC,2013-10-17 08:17:59 UTC,1
491,20,11,30,2,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
492,20,9,25,3,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
493,20,12,34,4,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
494,20,6,13,5,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
495,20,8,21,6,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
496,20,15,49,7,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
497,20,10,28,8,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
498,20,13,40,9,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
499,20,7,16,10,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
500,20,16,51,11,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
501,20,28,99,12,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
502,20,32,114,13,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
503,20,24,82,14,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
504,20,33,118,15,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
505,20,21,70,16,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
506,20,19,63,17,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
507,20,17,56,18,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
508,20,27,95,19,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
509,20,23,78,20,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
510,20,35,129,21,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
511,20,25,89,22,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
512,20,20,68,23,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
513,20,29,102,24,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
514,20,18,59,25,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
515,20,30,106,26,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
516,20,31,111,27,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
517,20,34,124,28,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
518,20,22,77,29,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
519,20,26,90,30,,,0,2013-10-17 08:03:40 UTC,2013-10-17 08:17:59 UTC,1
520,21,11,,1,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
521,21,7,,2,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
522,21,8,,3,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
523,21,9,,4,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
524,21,10,,5,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
525,21,6,,6,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
526,21,12,,7,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
527,21,15,,8,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
528,21,14,,9,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
529,21,13,,10,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
530,21,22,,11,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
531,21,19,,12,,,0,2013-10-17 08:14:55 UTC,2013-10-17 08:14:55 UTC,1
532,21,26,,13,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
533,21,32,,14,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
534,21,34,,15,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
535,21,30,,16,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
536,21,21,,17,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
537,21,18,,18,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
538,21,23,,19,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
539,21,24,,20,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
540,21,35,,21,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
541,21,17,,22,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
542,21,33,,23,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
543,21,27,,24,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
544,21,25,,25,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
545,21,16,,26,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
546,21,31,,27,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
547,21,28,,28,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
548,21,29,,29,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
549,21,20,,30,,,0,2013-10-17 08:14:56 UTC,2013-10-17 08:14:56 UTC,1
550,22,1,,1,,,0,2013-10-17 08:28:19 UTC,2013-10-17 08:28:19 UTC,1
551,22,3,,2,,,0,2013-10-17 08:28:19 UTC,2013-10-17 08:28:19 UTC,1
552,22,5,,3,,,0,2013-10-17 08:28:19 UTC,2013-10-17 08:28:19 UTC,1
553,23,1,1,1,,,0,2013-10-21 03:13:47 UTC,2013-10-21 03:16:17 UTC,1
554,23,4,,2,distinct,,0,2013-10-21 03:13:48 UTC,2013-10-21 03:16:17 UTC,1
555,23,5,,3,"",,0,2013-10-21 03:13:48 UTC,2013-10-21 03:16:17 UTC,1
